-4.1458,6.3081,-27.742
-4.5306,5.0743,-27.679
-4.9789,3.6985,-27.479
-5.4516,2.217,-27.148
-5.8962,0.67848,-26.732
-6.2704,-0.86404,-26.297
-6.4903,-2.4041,-25.749
-6.8008,-3.7735,-25.104
-7.1472,-4.6408,-24.464
-7.5098,-5.2921,-23.717
-7.9258,-5.8468,-22.863
-8.4351,-6.3516,-21.926
-9.065,-6.8286,-20.935
-9.8265,-7.2985,-19.91
-10.713,-7.7874,-18.859
-11.705,-8.3222,-17.771
-12.772,-8.9227,-16.616
-13.947,-9.5606,-15.507
-14.807,-10.432,-14.655
-15.468,-11.463,-13.902
-16.011,-12.545,-13.164
-16.503,-13.565,-12.413
-16.999,-14.45,-11.662
-17.528,-15.18,-10.934
-18.165,-15.74,-10.388
-18.7,-16.213,-10.067
-19.173,-16.59,-9.9297
-19.591,-16.885,-9.962
-19.952,-17.109,-10.156
-20.264,-17.269,-10.497
-20.538,-17.372,-10.958
-20.787,-17.429,-11.496
-21.021,-17.463,-12.057
-21.238,-17.501,-12.591
-21.427,-17.568,-13.064
-21.506,-17.717,-13.311
-21.558,-17.998,-13.325
-21.531,-18.345,-13.195
-21.418,-18.717,-12.983
-21.232,-19.09,-12.726
-20.995,-19.451,-12.451
-20.727,-19.795,-12.175
-20.446,-20.122,-11.907
-20.164,-20.435,-11.657
-19.89,-20.738,-11.431
-19.628,-21.035,-11.237
-19.379,-21.329,-11.078
-19.143,-21.623,-10.961
-18.918,-21.919,-10.887
-18.704,-22.218,-10.856
-18.499,-22.519,-10.867
-18.304,-22.824,-10.919
-18.121,-23.13,-11.008
-17.95,-23.436,-11.128
-17.794,-23.74,-11.276
-17.655,-24.039,-11.446
-17.535,-24.33,-11.633
-17.436,-24.61,-11.832
-17.357,-24.875,-12.039
-17.299,-25.124,-12.249
-17.261,-25.352,-12.458
-17.24,-25.56,-12.663
-17.233,-25.744,-12.861
-17.237,-25.906,-13.048
-17.247,-26.045,-13.221
-17.26,-26.163,-13.376
-17.273,-26.261,-13.512
-17.293,-26.326,-13.549
-17.138,-26.368,-13.189
-16.851,-26.445,-12.507
-16.456,-26.571,-11.561
-15.973,-26.73,-10.406
-15.416,-26.887,-9.1019
-14.804,-26.999,-7.7228
-14.166,-27.032,-6.3545
-13.544,-26.975,-5.0741
-12.983,-26.844,-3.9226
-12.51,-26.675,-2.8955
-12.117,-26.516,-2.0326
-12.019,-26.441,-1.6299
-12.083,-26.421,-1.4846
-12.239,-26.405,-1.511
-12.458,-26.357,-1.6765
-12.733,-26.253,-1.9674
-13.069,-26.083,-2.3736
-13.469,-25.845,-2.8811
-13.934,-25.544,-3.4684
-14.451,-25.191,-4.1039
-14.995,-24.798,-4.7461
-15.529,-24.378,-5.3468
-16.02,-23.947,-5.8587
-16.444,-23.514,-6.2439
-16.795,-23.09,-6.4807
-17.079,-22.675,-6.5653
-17.314,-22.267,-6.5092
-17.521,-21.856,-6.3338
-17.719,-21.431,-6.0642
-17.925,-20.981,-5.7246
-18.147,-20.496,-5.3367
-18.39,-19.969,-4.919
-18.653,-19.397,-4.4883
-18.932,-18.778,-4.0606
-19.222,-18.114,-3.6517
-19.519,-17.408,-3.2759
-19.82,-16.662,-2.9443
-20.123,-15.881,-2.6627
-20.432,-15.071,-2.431
-20.748,-14.236,-2.2435
-21.075,-13.379,-2.0915
-21.413,-12.5,-1.9657
-21.774,-11.581,-1.781
-21.939,-10.575,-1.2278
-21.99,-9.4585,-0.52828
-21.984,-8.2322,0.22196
-21.95,-6.9162,0.98916
-21.895,-5.5413,1.7639
-21.82,-4.1395,2.5419
-21.724,-2.7361,3.3138
-21.607,-1.348,4.0633
-21.47,0.015506,4.7711
-21.309,1.3498,5.422
-21.098,2.6231,5.8545
-21.048,3.4637,5.8804
-21.145,4.0574,5.7977
-21.376,4.4889,5.6686
-21.717,4.8164,5.5012
-22.139,5.0855,5.3088
-22.621,5.3286,5.1185
-23.151,5.5658,4.9576
-23.724,5.8083,4.8404
-24.326,6.0624,4.7677
-24.931,6.3306,4.7329
-25.523,6.6257,4.8054
-25.977,7.0576,4.8051
-26.332,7.5377,4.8005
-26.618,8.0121,4.8102
-26.852,8.4534,4.8357
-27.049,8.8512,4.8749
-27.215,9.2052,4.9267
-27.356,9.52,4.9916
-27.474,9.802,5.0706
-27.571,10.058,5.1651
-27.649,10.295,5.2761
-27.711,10.518,5.4037
-27.759,10.732,5.5475
-27.796,10.942,5.706
-27.823,11.15,5.8771
-27.844,11.36,6.0581
-27.861,11.573,6.2458
-27.877,11.791,6.4367
-27.892,12.015,6.6273
-27.91,12.244,6.8143
-27.93,12.479,6.9946
-27.953,12.72,7.1658
-27.978,12.966,7.3262
-28.006,13.218,7.4745
-28.035,13.473,7.6098
-28.064,13.733,7.7321
-28.092,13.995,7.8412
-28.118,14.26,7.9376
-28.141,14.526,8.0217
-28.162,14.794,8.094
-28.178,15.061,8.1552
-28.19,15.328,8.2059
-28.197,15.593,8.2467
-28.201,15.855,8.2781
-28.2,16.113,8.3008
-28.195,16.366,8.3152
-28.187,16.612,8.3218
-28.176,16.852,8.3211
-28.163,17.083,8.3134
-28.148,17.306,8.2991
-28.132,17.519,8.2787
-28.115,17.722,8.2524
-28.099,17.915,8.2205
-28.083,18.098,8.1835
-28.069,18.27,8.1415
-28.056,18.432,8.0951
-28.044,18.585,8.0444
-28.035,18.727,7.9898
-28.028,18.861,7.9317
-28.023,18.986,7.8702
-28.021,19.102,7.8059
-28.021,19.211,7.7389
-28.023,19.312,7.6696
-28.026,19.407,7.5984
-28.032,19.495,7.5256
-28.039,19.577,7.4516
-28.048,19.653,7.3766
-28.057,19.724,7.3012
-28.067,19.79,7.2257
-28.078,19.851,7.1503
-28.088,19.909,7.0756
-28.099,19.962,7.0017
-28.108,20.011,6.9291
-28.118,20.058,6.858
-28.126,20.101,6.7887
-28.133,20.141,6.7213
-28.139,20.179,6.6562
-28.144,20.215,6.5934
-28.147,20.248,6.533
-28.149,20.279,6.4752
-28.149,20.309,6.42
-28.148,20.337,6.3673
-28.145,20.364,6.3173
-28.14,20.389,6.2698
-28.134,20.414,6.2248
-28.126,20.437,6.1823
-28.117,20.46,6.142
-28.107,20.482,6.104
-28.081,20.513,6.0724
-28.057,20.854,5.8975
-28.046,21.298,5.668
-28.054,21.72,5.4338
-28.075,22.059,5.2193
-28.096,22.295,5.0344
-28.11,22.437,4.8813
-28.109,22.501,4.7582
-28.093,22.507,4.6611
-28.062,22.475,4.5856
-28.02,22.418,4.5283
-27.983,22.34,4.4822
-27.948,22.285,4.4745
-27.917,22.239,4.4884
-27.892,22.195,4.5154
-27.871,22.15,4.5519
-27.854,22.104,4.5963
-27.84,22.057,4.6479
-27.825,22.01,4.7059
-27.809,21.964,4.7694
-27.789,21.92,4.8369
-27.764,21.879,4.9069
-27.734,21.841,4.9779
-27.699,21.808,5.0482
-27.723,21.816,4.9726
-27.471,21.702,4.5589
-27.027,21.535,3.9591
-26.45,21.338,3.2458
-25.785,21.118,2.4556
-25.065,20.881,1.6104
-24.317,20.636,0.7262
-23.558,20.389,-0.18311
-22.797,20.144,-1.1066
-22.038,19.896,-2.0379
-21.275,19.638,-2.976
-20.438,19.326,-3.7802
-19.858,19.086,-4.3259
-19.415,18.872,-4.75
-19.046,18.669,-5.1261
-18.708,18.47,-5.4934
-18.375,18.272,-5.871
-18.03,18.069,-6.2665
-17.669,17.859,-6.6813
-17.29,17.638,-7.1132
-16.899,17.404,-7.5583
-16.503,17.155,-8.0124
-16.11,16.89,-8.4711
-15.728,16.609,-8.9311
-15.364,16.312,-9.3902
-15.022,15.998,-9.8476
-14.708,15.665,-10.303
-14.423,15.314,-10.759
-14.168,14.944,-11.215
-13.942,14.555,-11.673
-13.745,14.148,-12.133
-13.574,13.723,-12.594
-13.426,13.281,-13.054
-13.298,12.824,-13.509
-13.185,12.353,-13.954
-13.085,11.872,-14.384
-12.991,11.384,-14.795
-12.899,10.891,-15.183
-12.806,10.399,-15.546
-12.707,9.9105,-15.885
-12.6,9.4312,-16.201
-12.481,8.965,-16.5
-12.348,8.5156,-16.786
-12.202,8.0866,-17.066
-12.041,7.6804,-17.345
-11.866,7.2993,-17.631
-11.679,6.9447,-17.929
-11.48,6.6176,-18.241
-11.273,6.3186,-18.571
-11.06,6.0482,-18.918
-10.842,5.8067,-19.283
-10.622,5.5945,-19.66
-10.402,5.4124,-20.048
-10.184,5.2613,-20.441
-9.9701,5.1426,-20.833
-9.7609,5.0578,-21.22
-9.5581,5.0087,-21.597
-9.3626,4.9973,-21.959
-9.1752,5.0253,-22.302
-8.9965,5.0943,-22.624
-8.8269,5.2051,-22.925
-8.6668,5.3578,-23.203
-8.5165,5.5512,-23.46
-8.3762,5.7828,-23.698
-8.246,6.0482,-23.919
-8.1261,6.3414,-24.126
-8.0167,6.6549,-24.324
-7.9179,6.9801,-24.514
-7.8293,7.3079,-24.7
-7.7507,7.6296,-24.885
-7.6813,7.9377,-25.071
-7.6198,8.2261,-25.258
-7.5649,8.4908,-25.447
-7.5147,8.7296,-25.639
-7.4672,8.942,-25.834
-7.4203,9.1286,-26.031
-7.3721,9.2909,-26.228
-7.3207,9.4308,-26.425
-7.2643,9.5504,-26.621
-7.2018,9.6514,-26.815
-7.132,9.7356,-27.006
-7.0545,9.8045,-27.193
-6.9691,9.8591,-27.375
-6.8656,9.8853,-27.628
-6.8994,9.8347,-28.087
-6.9772,9.7472,-28.575
-7.0267,9.647,-28.988
-7.0091,9.5451,-29.284
-6.9159,9.4437,-29.464
-6.7575,9.3419,-29.548
-6.5519,9.2393,-29.56
-6.318,9.1365,-29.522
-6.0727,9.0356,-29.451
-5.8297,8.9395,-29.357
-5.6095,8.8658,-29.173
-5.4933,8.8127,-29.056
-5.44,8.7765,-28.979
-5.4235,8.7516,-28.93
-5.4272,8.7324,-28.9
-5.4403,8.7148,-28.888
-5.4561,8.6962,-28.889
-5.471,8.6756,-28.904
-5.4828,8.6529,-28.929
-5.4906,8.6285,-28.964
-5.4941,8.6031,-29.007
-5.4933,8.5776,-29.056
-5.4882,8.5527,-29.108
-5.479,8.5289,-29.163
-5.4658,8.5066,-29.219
-5.4486,8.4861,-29.275
-5.4273,8.4673,-29.329
-5.4022,8.4503,-29.38
-5.3731,8.435,-29.428
-5.3403,8.4213,-29.472
-5.3037,8.4091,-29.512
-5.2637,8.3981,-29.548
-5.2204,8.3883,-29.578
-5.174,8.3796,-29.604
-5.1249,8.3718,-29.625
-5.0734,8.3647,-29.642
-5.0198,8.3584,-29.654
-4.9644,8.3528,-29.662
-4.9075,8.3477,-29.666
-4.8495,8.3433,-29.666
-4.7907,8.3393,-29.663
-4.7312,8.3359,-29.657
-4.6715,8.3331,-29.649
-4.6117,8.3308,-29.639
-4.5521,8.3291,-29.627
-4.4927,8.328,-29.614
-4.4338,8.3277,-29.6
-4.3755,8.328,-29.585
-4.318,8.3291,-29.569
-4.2612,8.331,-29.553
-4.2052,8.3337,-29.537
-4.1502,8.3373,-29.522
-4.0961,8.3417,-29.506
-4.0429,8.347,-29.491
-3.9907,8.3532,-29.475
-3.9396,8.3602,-29.461
-3.8894,8.368,-29.447
-3.8401,8.3765,-29.433
-3.7919,8.3858,-29.419
-3.7446,8.3957,-29.406
-3.6983,8.4061,-29.393
-3.6529,8.4171,-29.38
-3.6085,8.4286,-29.368
-3.5651,8.4404,-29.355
-3.5225,8.4524,-29.343
-3.4809,8.4647,-29.331
-3.4403,8.477,-29.318
-3.4005,8.4894,-29.306
-3.3616,8.5017,-29.294
-3.3101,8.5227,-29.277
-3.2187,8.7854,-29.336
-3.1108,9.1554,-29.389
-3.0026,9.5337,-29.4
-2.9057,9.8548,-29.356
-2.8267,10.084,-29.258
-2.7672,10.211,-29.114
-2.726,10.241,-28.936
-2.7007,10.191,-28.732
-2.6897,10.078,-28.513
-2.6924,9.9232,-28.286
-2.7228,9.7341,-28.061
-2.724,9.6047,-27.901
-2.7171,9.5213,-27.793
-2.7129,9.4722,-27.727
-2.7154,9.4484,-27.694
-2.7252,9.4429,-27.687
-2.7411,9.4501,-27.701
-2.7613,9.4655,-27.733
-2.7842,9.4856,-27.778
-2.8082,9.5074,-27.835
-2.8323,9.5286,-27.901
-2.8558,9.5474,-27.973
-2.8784,9.5626,-28.051
-2.8999,9.5731,-28.132
-2.9202,9.5787,-28.214
-2.9397,9.579,-28.295
-2.9583,9.5743,-28.376
-2.9763,9.5647,-28.453
-2.9939,9.5507,-28.528
-3.0113,9.5329,-28.598
-3.0287,9.5118,-28.663
-3.046,9.488,-28.724
-3.0633,9.462,-28.779
-3.0807,9.4344,-28.829
-3.0981,9.4056,-28.874
-3.1154,9.3762,-28.914
-3.1325,9.3465,-28.949
-3.1493,9.3169,-28.98
-3.1657,9.2877,-29.006
-3.1814,9.259,-29.028
-3.1964,9.2312,-29.046
-3.2105,9.2044,-29.061
-3.2235,9.1787,-29.072
-3.2355,9.1543,-29.08
-3.2462,9.1311,-29.086
-3.2555,9.1093,-29.088
-3.2636,9.0889,-29.088
-3.2702,9.0699,-29.086
-3.2753,9.0522,-29.082
-3.2791,9.0359,-29.076
-3.2814,9.0209,-29.068
-3.2823,9.0071,-29.058
-3.2818,8.9945,-29.047
-3.2801,8.983,-29.035
-3.277,8.9724,-29.021
-3.2729,8.9628,-29.007
-3.2677,8.9538,-28.991
-3.2614,8.9456,-28.975
-3.2544,8.9379,-28.958
-3.2465,8.9307,-28.94
-3.238,8.9238,-28.922
-3.2289,8.9171,-28.904
-3.2194,8.9105,-28.886
-3.2095,8.9041,-28.867
-3.1995,8.8975,-28.849
-3.1893,8.8909,-28.83
-3.1791,8.884,-28.812
-3.169,8.8769,-28.795
-3.159,8.8695,-28.777
-3.1493,8.8618,-28.76
-3.1399,8.8536,-28.744
-3.131,8.8451,-28.728
-3.1225,8.8361,-28.713
-3.1146,8.8266,-28.699
-3.1072,8.8167,-28.686
-3.1006,8.8062,-28.673
-3.0946,8.7954,-28.662
-3.0893,8.784,-28.651
-3.0848,8.7722,-28.642
-3.0812,8.76,-28.633
-3.0783,8.7473,-28.626
-3.0762,8.7342,-28.62
-3.075,8.7208,-28.615
-3.0747,8.707,-28.611
-3.0752,8.6928,-28.608
-3.0765,8.6784,-28.606
-3.0786,8.6637,-28.605
-3.0816,8.6488,-28.606
-3.0854,8.6337,-28.608
-3.0899,8.6184,-28.61
-3.0952,8.6029,-28.614
-3.1011,8.5874,-28.618
-3.1078,8.5718,-28.624
-3.115,8.5562,-28.631
-3.1229,8.5406,-28.638
-3.1313,8.525,-28.646
-3.0746,8.4742,-28.512
-3.3033,8.4995,-28.091
-3.7287,8.5894,-27.472
-4.2948,8.7336,-26.702
-4.9601,8.9222,-25.818
-5.6924,9.1464,-24.854
-6.47,9.4021,-23.839
-7.2805,9.6917,-22.793
-8.1178,10.022,-21.719
-8.9783,10.398,-20.616
-9.8559,10.821,-19.484
-10.805,11.319,-18.483
-11.523,11.701,-17.721
-12.128,12,-17.108
-12.679,12.241,-16.582
-13.205,12.445,-16.098
-13.722,12.629,-15.63
-14.236,12.805,-15.161
-14.75,12.981,-14.684
-15.264,13.158,-14.195
-15.778,13.338,-13.692
-16.288,13.516,-13.177
-16.793,13.69,-12.652
-17.29,13.853,-12.12
-17.779,14.003,-11.583
-18.257,14.137,-11.045
-18.724,14.251,-10.507
-19.179,14.345,-9.9712
-19.622,14.419,-9.4376
-20.052,14.474,-8.9066
-20.466,14.511,-8.378
-20.865,14.53,-7.8522
-21.245,14.535,-7.3298
-21.606,14.527,-6.8123
-21.946,14.509,-6.3014
-22.199,14.449,-5.6553
-22.551,14.552,-4.8345
-22.929,14.718,-4.0045
-23.276,14.922,-3.2427
-23.557,15.161,-2.5726
-23.76,15.433,-1.9931
-23.89,15.732,-1.4939
-23.959,16.053,-1.0616
-23.98,16.392,-0.68318
-23.971,16.74,-0.34724
-23.945,17.092,-0.044751
-23.983,17.474,0.087016
-24.072,17.674,0.17089
-24.213,17.767,0.26632
-24.393,17.793,0.3801
-24.599,17.776,0.51084
-24.82,17.732,0.65705
-25.046,17.675,0.81769
-25.273,17.612,0.99186
-25.495,17.549,1.1785
-25.71,17.491,1.3763
-25.915,17.438,1.5838
-26.11,17.393,1.7996
-26.295,17.357,2.022
-26.469,17.328,2.2493
-26.633,17.308,2.48
-26.788,17.295,2.7123
-26.934,17.29,2.9444
-27.073,17.291,3.1746
-27.204,17.299,3.4012
-27.33,17.314,3.6225
-27.449,17.334,3.8371
-27.564,17.36,4.0436
-27.674,17.392,4.2409
-27.78,17.428,4.4281
-27.882,17.47,4.6045
-27.98,17.515,4.7697
-28.076,17.564,4.9235
-28.169,17.616,5.0658
-28.26,17.67,5.1967
-28.349,17.726,5.3164
-28.436,17.783,5.4252
-28.523,17.841,5.5235
-28.609,17.898,5.6116
-28.695,17.955,5.6898
-28.781,18.011,5.7586
-28.867,18.066,5.8183
-28.953,18.119,5.8692
-29.04,18.17,5.9117
-29.126,18.219,5.9461
-29.213,18.266,5.9726
-29.299,18.312,5.9918
-29.384,18.355,6.0039
-29.468,18.397,6.0093
-29.55,18.437,6.0084
-29.63,18.476,6.0018
-29.706,18.513,5.9898
-29.779,18.549,5.9728
-29.847,18.584,5.9516
-29.91,18.618,5.9264
-29.968,18.651,5.8979
-30.02,18.682,5.8665
-30.066,18.713,5.8327
-30.106,18.743,5.7971
-30.139,18.772,5.7601
-30.165,18.801,5.7222
-30.184,18.829,5.6837
-30.197,18.856,5.645
-30.204,18.882,5.6066
-30.204,18.908,5.5687
-30.198,18.933,5.5316
-30.187,18.958,5.4956
-30.171,18.982,5.4609
-30.15,19.006,5.4278
-30.11,19.039,5.4006
-30.038,19.464,5.2109
-29.953,20.03,4.9726
-29.868,20.581,4.7516
-29.789,21.043,4.5723
-29.71,21.391,4.435
-29.625,21.631,4.3301
-29.527,21.781,4.2458
-29.414,21.86,4.1723
-29.285,21.887,4.1029
-29.143,21.877,4.0342
-29.007,21.831,3.9613
-28.872,21.767,3.9277
-28.745,21.685,3.9195
-28.63,21.592,3.9307
-28.528,21.492,3.9592
-28.439,21.391,4.0043
-28.36,21.293,4.0655
-28.291,21.2,4.1418
-28.229,21.114,4.2314
-28.171,21.037,4.3318
-28.115,20.97,4.4406
-28.059,20.913,4.5547
-28.001,20.866,4.6717
-27.943,20.829,4.789
-27.882,20.802,4.9048
-27.819,20.783,5.0175
-27.754,20.772,5.1257
-27.689,20.769,5.2287
-27.624,20.773,5.3256
-27.56,20.783,5.4162
-27.498,20.797,5.5001
-27.439,20.816,5.5773
-27.383,20.838,5.6477
-27.331,20.862,5.7114
-27.284,20.888,5.7687
-27.241,20.915,5.8198
-27.203,20.942,5.8649
-27.171,20.969,5.9045
-27.143,20.994,5.939
-27.12,21.018,5.9688
-27.102,21.039,5.9942
-27.088,21.059,6.0158
-27.079,21.075,6.0339
-27.073,21.089,6.049
-27.071,21.101,6.0615
-27.073,21.109,6.0717
-27.077,21.115,6.08
-27.084,21.117,6.0867
-27.093,21.118,6.092
-27.105,21.115,6.0964
-27.117,21.11,6.1
-27.131,21.103,6.103
-27.145,21.094,6.1057
-27.16,21.084,6.1082
-27.176,21.071,6.1107
-27.191,21.057,6.1132
-27.206,21.041,6.116
-27.221,21.025,6.1191
-27.234,21.007,6.1225
-27.247,20.988,6.1263
-27.259,20.969,6.1306
-27.27,20.948,6.1353
-27.28,20.928,6.1404
-27.289,20.907,6.1459
-27.283,20.894,6.1562
-27.212,21.265,6.056
-27.115,21.784,5.9163
-27.018,22.297,5.7734
-26.933,22.727,5.6399
-26.857,23.044,5.5192
-26.785,23.253,5.4132
-26.71,23.369,5.3238
-26.631,23.414,5.2527
-26.547,23.407,5.2012
-26.459,23.365,5.1692
-26.384,23.292,5.1519
-26.351,23.191,5.1712
-26.348,23.073,5.2096
-26.369,22.944,5.2587
-26.409,22.808,5.3145
-26.464,22.672,5.3751
-26.529,22.539,5.4393
-26.599,22.411,5.5061
-26.67,22.291,5.5744
-26.74,22.18,5.6428
-26.803,22.08,5.7102
-26.86,21.99,5.7752
-26.908,21.912,5.8364
-26.946,21.844,5.8929
-26.974,21.785,5.9437
-26.993,21.736,5.9884
-27.003,21.694,6.0265
-27.005,21.66,6.058
-27,21.631,6.0829
-26.991,21.607,6.1014
-26.977,21.586,6.114
-26.96,21.568,6.1211
-26.941,21.552,6.1233
-26.921,21.537,6.1209
-26.901,21.523,6.1147
-26.881,21.508,6.1052
-26.861,21.493,6.0928
-26.843,21.477,6.0782
-26.825,21.46,6.0617
-26.809,21.441,6.0439
-26.795,21.421,6.0251
-26.781,21.399,6.0058
-26.769,21.376,5.9861
-26.759,21.352,5.9664
-26.75,21.326,5.947
-26.742,21.299,5.928
-26.736,21.27,5.9097
-26.73,21.241,5.8923
-26.726,21.211,5.8758
-26.722,21.179,5.8604
-26.72,21.148,5.8462
-26.719,21.115,5.8332
-26.718,21.082,5.8216
-26.718,21.049,5.8113
-26.718,21.015,5.8025
-26.72,20.981,5.795
-26.721,20.946,5.789
-26.724,20.912,5.7845
-26.727,20.877,5.7813
-26.73,20.843,5.7796
-26.734,20.808,5.7792
-26.738,20.774,5.7802
-26.743,20.739,5.7825
-26.749,20.705,5.786
-26.754,20.67,5.7907
-26.761,20.636,5.7966
-26.768,20.602,5.8036
-26.775,20.568,5.8116
-26.783,20.534,5.8206
-26.792,20.501,5.8305
-26.801,20.467,5.8413
-26.811,20.434,5.8528
-26.821,20.401,5.8651
-26.833,20.368,5.8781
-26.844,20.335,5.8916
-26.857,20.302,5.9057
-26.87,20.27,5.9203
-26.885,20.238,5.9353
-26.899,20.206,5.9506
-26.915,20.174,5.9662
-26.931,20.143,5.9821
-26.948,20.112,5.9982
-26.966,20.081,6.0144
-26.985,20.051,6.0307
-27.004,20.021,6.047
-27.024,19.991,6.0633
-27.044,19.961,6.0796
-27.065,19.932,6.0957
-27.087,19.904,6.1118
-27.109,19.876,6.1276
-27.132,19.848,6.1432
-27.156,19.821,6.1587
-27.179,19.794,6.1738
-27.203,19.768,6.1887
-27.228,19.743,6.2032
-27.252,19.718,6.2174
-27.277,19.694,6.2312
-27.302,19.67,6.2447
-27.327,19.648,6.2577
-27.352,19.625,6.2704
-27.378,19.604,6.2826
-27.403,19.584,6.2944
-27.428,19.564,6.3058
-27.453,19.545,6.3167
-27.478,19.527,6.3271
-27.503,19.509,6.3371
-27.527,19.493,6.3466
-27.552,19.477,6.3556
-27.576,19.463,6.3642
-27.599,19.449,6.3722
-27.623,19.436,6.3797
-27.646,19.424,6.3868
-27.668,19.413,6.3933
-27.69,19.403,6.3993
-27.712,19.393,6.4048
-27.733,19.385,6.4098
-27.754,19.377,6.4142
-27.775,19.371,6.4182
-27.795,19.365,6.4216
-27.814,19.36,6.4245
-27.834,19.356,6.4268
-27.852,19.353,6.4286
-27.87,19.351,6.4299
-27.888,19.35,6.4307
-27.84,19.314,6.5748
-28.082,19.359,6.9674
-28.439,19.423,7.4515
-28.801,19.466,7.926
-29.112,19.472,8.334
-29.353,19.442,8.6527
-29.525,19.383,8.8807
